entry_id,repetition,line_id,abstraction_similarity,surface_similarity
E003,2,L024,0.28583302,0.15939556
E003,2,L025,0.2569561,0.3077168
E003,2,L026,0.17655149,0.12659619
E003,2,L027,0.32102978,0.2213375
E003,2,L028,0.30474123,0.16329267
E003,2,L031,0.28394262,0.16895636
E003,2,L032,0.24826429,0.24367233
E003,2,L033,0.20542794,0.16422461
E003,2,L034,0.29115571,0.14540232
E003,2,L035,0.25530443,0.20107255
E003,2,L036,0.29720124,0.2043584
E003,2,L037,0.34921756,0.18641855
E003,2,L038,0.39884684,0.23197464
E003,2,L041,0.36118833,0.1616704
E003,2,L042,0.1893219,0.23825424
E003,2,L043,0.21561364,0.30731442
E003,2,L044,0.23589151,0.18775754
E003,2,L045,0.38524772,0.20785426
E003,2,L046,0.30315581,0.21467597
E003,2,L047,0.41138161,0.2890134
E003,2,L048,0.29643007,0.15709673
E003,2,L051,0.26651397,0.23164772
E003,2,L052,0.26778384,0.07034968
E003,2,L053,0.27365494,0.25038771
E003,2,L054,0.28517431,0.16275703
E003,2,L055,0.39019178,0.23432542
E003,2,L056,0.27284074,0.2973353
E003,2,L057,0.43294838,0.23557381
E003,2,L058,0.32442514,0.29288484
E003,2,L061,0.39133689,0.15724273
E003,2,L062,0.30051275,0.19449038
E003,2,L063,0.24021371,0.12459521
E003,2,L064,0.28222451,0.34839635
E003,2,L065,0.33820611,0.20396751
E003,2,L066,0.24858888,0.2071125
E003,2,L067,0.35805336,0.15146107
E003,2,L068,0.33997085,0.20658905
E003,2,L071,0.26360153,0.25006296
E003,2,L072,0.22521608,0.29580321
E003,2,L073,0.25886565,0.25667456
E003,2,L074,0.165219,0.14606183
E003,2,L075,0.28556978,0.23716526
E003,2,L076,0.32345876,0.21497338
E003,2,L077,0.45772909,0.30335312
E003,2,L078,0.2165652,0.19398212
E003,2,L081,0.33534841,0.21771492
E003,2,L082,0.26259616,0.16324808
E003,2,L083,0.32328645,0.38171812
E003,2,L084,0.17466239,0.12780183
E003,2,L085,0.28760839,0.17063991
E003,2,L086,0.15787818,0.17305813
E003,2,L087,0.21169932,0.25072707
E003,2,L088,0.35831547,0.19214274
E003,2,L091,0.30590301,0.34201993
E003,2,L092,0.28731393,0.28523408
E003,2,L093,0.32751541,0.1923495
E003,2,L094,0.25760595,0.13718676
E003,2,L095,0.29265414,0.29761726
E003,2,L096,0.29393845,0.24704114
E003,2,L097,0.35018535,0.17066474
E003,2,L098,0.30301746,0.241841
E003,2,L101,0.32482782,0.20083758
E003,2,L102,0.40194436,0.24671939
E003,2,L103,0.37571643,0.19293437
E003,2,L104,0.15892087,0.20273967
E003,2,L105,0.33768773,0.23118588
E003,2,L106,0.28585773,0.29723897
E003,2,L107,0.31979539,0.19592529
E003,2,L108,0.27298076,0.19970991
E003,2,L111,0.14215263,0.17402998
E003,2,L112,0.156664,0.10091677
E003,2,L113,0.33159665,0.16212191
E003,2,L114,0.2914828,0.18846292
E003,2,L115,0.24713541,0.17506546
E003,2,L116,0.22927782,0.17789049
E003,2,L117,0.29454435,0.11181968
E003,2,L118,0.37656702,0.1270511
E003,3,L001,0.4837377,0.31471875
E003,3,L002,0.3913339,0.46785488
E003,3,L003,0.37013572,0.23352324
E003,3,L004,0.52711788,0.17748176
E003,3,L005,0.49141667,0.39059939
E003,3,L006,0.36275662,0.18945874
E003,3,L007,0.38317679,0.21255858
E003,3,L008,0.6242084,0.44887834
E003,3,L011,0.33397036,0.17316841
E003,3,L012,0.45555476,0.1963141
E003,3,L013,0.23220628,0.15368176
E003,3,L014,0.32918072,0.2612773
E003,3,L015,0.30181884,0.19127563
E003,3,L016,0.31874565,0.2119708
E003,3,L017,0.30400158,0.15488937
E003,3,L018,0.27818467,0.27565137
E003,3,L021,0.25644,0.16395624
E003,3,L022,0.37997777,0.20728444
E003,3,L023,0.28520677,0.14573897
E003,3,L024,0.34124442,0.15939556
E003,3,L025,0.19499615,0.3077168
E003,3,L026,0.18711724,0.12659619
E003,3,L027,0.34019744,0.2213375
E003,3,L028,0.26365943,0.16329267
E003,3,L031,0.33947893,0.16895636
E003,3,L032,0.34357748,0.24367233
E003,3,L033,0.23298776,0.16422461
E003,3,L034,0.23069542,0.14540232
E003,3,L035,0.28493267,0.20107255
E003,3,L036,0.3429131,0.2043584
E003,3,L037,0.45046666,0.18641855
E003,3,L038,0.39792246,0.23197464
E003,3,L041,0.27397116,0.1616704
E003,3,L042,0.3933851,0.23825424
E003,3,L043,0.37888363,0.30731442
E003,3,L044,0.22646673,0.18775754
E003,3,L045,0.41248417,0.20785426
E003,3,L046,0.33662553,0.21467597
E003,3,L047,0.4338957,0.2890134
E003,3,L048,0.31486743,0.15709673
E003,3,L051,0.36013687,0.23164772
E003,3,L052,0.25743306,0.07034968
E003,3,L053,0.41167607,0.25038771
E003,3,L054,0.32695271,0.16275703
E003,3,L055,0.32343545,0.23432542
E003,3,L056,0.36959275,0.2973353
E003,3,L057,0.4256874,0.23557381
E003,3,L058,0.30816291,0.29288484
E003,3,L061,0.3238372,0.15724273
E003,3,L062,0.30077608,0.19449038
E003,3,L063,0.35281936,0.12459521
E003,3,L064,0.35027889,0.34839635
E003,3,L065,0.2829235,0.20396751
E003,3,L066,0.41351712,0.2071125
E003,3,L067,0.26309702,0.15146107
E003,3,L068,0.51480311,0.20658905
E003,3,L071,0.37915524,0.25006296
E003,3,L072,0.38644433,0.29580321
E003,3,L073,0.37934513,0.25667456
E003,3,L074,0.19988458,0.14606183
E003,3,L075,0.37684879,0.23716526
E003,3,L076,0.44329002,0.21497338
E003,3,L077,0.63418678,0.30335312
E003,3,L078,0.27252488,0.19398212
E003,3,L081,0.28212264,0.21771492
E003,3,L082,0.30088287,0.16324808
E003,3,L083,0.50560876,0.38171812
E003,3,L084,0.29038996,0.12780183
E003,3,L085,0.2940281,0.17063991
E003,3,L086,0.17314566,0.17305813
E003,3,L087,0.30445657,0.25072707
E003,3,L088,0.31723876,0.19214274
E003,3,L091,0.34669235,0.34201993
E003,3,L092,0.45860699,0.28523408
E003,3,L093,0.36713318,0.1923495
E003,3,L094,0.31065976,0.13718676
E003,3,L095,0.29213215,0.29761726
E003,3,L096,0.34139238,0.24704114
E003,3,L097,0.34420268,0.17066474
E003,3,L098,0.2539597,0.241841
E003,3,L101,0.38322666,0.20083758
E003,3,L102,0.53224574,0.24671939
E003,3,L103,0.36589582,0.19293437
E003,3,L104,0.28188717,0.20273967
E003,3,L105,0.44370784,0.23118588
E003,3,L106,0.40338156,0.29723897
E003,3,L107,0.32687332,0.19592529
E003,3,L108,0.3778754,0.19970991
E003,3,L111,0.23093788,0.17402998
E003,3,L112,0.23349371,0.10091677
E003,3,L113,0.32275115,0.16212191
E003,3,L114,0.30258318,0.18846292
E003,3,L115,0.36493529,0.17506546
E003,3,L116,0.43777916,0.17789049
E003,3,L117,0.31214703,0.11181968
E003,3,L118,0.33085786,0.1270511
E004,1,L001,0.33075482,0.31156145
E004,1,L002,0.30405956,0.30444096
E004,1,L003,0.21979527,0.21885419
E004,1,L004,0.27998669,0.21945885
E004,1,L005,0.32499978,0.26308943
E004,1,L006,0.28543023,0.25304981
E004,1,L007,0.35324696,0.13714021
E004,1,L008,0.3545612,0.35349566
E004,1,L011,0.49708372,0.38158767
E004,1,L012,0.35608396,0.30538351
E004,1,L013,0.3120949,0.31601567
E004,1,L014,0.46012077,0.29672754
E004,1,L015,0.38771465,0.33712419
E004,1,L016,0.21857851,0.15826543
E004,1,L017,0.29287789,0.13094784
E004,1,L018,0.27133008,0.47333437
E004,1,L021,0.26721369,0.17455403
E004,1,L022,0.26610918,0.21471532
E004,1,L023,0.39583681,0.33463136
E004,1,L024,0.29930775,0.22408499
E004,1,L025,0.31885266,0.38673377
E004,1,L026,0.22400908,0.19239849
E004,1,L027,0.24212853,0.25442113
E004,1,L028,0.13986356,0.21272206
E004,1,L031,0.26985875,0.23112534
E004,1,L032,0.23990507,0.25309894
E004,1,L033,0.3126704,0.24537291
E004,1,L034,0.34433605,0.29421156
E004,1,L035,0.29288681,0.31607745
E004,1,L036,0.35648228,0.2507264
E004,1,L037,0.24827932,0.17719432
E004,1,L038,0.20238537,0.31999299
E004,1,L041,0.33922102,0.24754718
E004,1,L042,0.38578183,0.31661729
E004,1,L043,0.41803951,0.35039286
E004,1,L044,0.23481954,0.23053309
E004,1,L045,0.25476916,0.18729017
E004,1,L046,0.46008485,0.4008016
E004,1,L047,0.33369527,0.28162583
E004,1,L048,0.41398918,0.35939817
E004,1,L051,0.24141996,0.28920913
E004,1,L052,0.27260014,0.24921203
E004,1,L053,0.3619157,0.38457437
E004,1,L054,0.46068049,0.28640041
E004,1,L055,0.25372077,0.23415795
E004,1,L056,0.30112296,0.28795653
E004,1,L057,0.39718816,0.40169303
E004,1,L058,0.26774941,0.28740376
E004,1,L061,0.24201604,0.23807956
E004,1,L062,0.23185191,0.27319671
E004,1,L063,0.34060413,0.23138836
E004,1,L064,0.41677336,0.40955319
E004,1,L065,0.33576604,0.29942686
E004,1,L066,0.35270047,0.28331652
E004,1,L067,0.31562429,0.28991026
E004,1,L068,0.31619534,0.32970168
E004,1,L071,0.37621456,0.38743447
E004,1,L072,0.29840425,0.28528706
E004,1,L073,0.20502769,0.2381511
E004,1,L074,0.17297623,0.31427856
E004,1,L075,0.36971092,0.35746176
E004,1,L076,0.36707804,0.23952416
E004,1,L077,0.30001691,0.37710586
E004,1,L078,0.29461822,0.32694886
E004,1,L081,0.23812828,0.20890376
E004,1,L082,0.29618823,0.2429124
E004,1,L083,0.28549846,0.31326496
E004,1,L084,0.26420713,0.17411757
E004,1,L085,0.32466975,0.21227417
E004,1,L086,0.29221709,0.2852751
E004,1,L087,0.28142463,0.32644188
E004,1,L088,0.25459079,0.32460872
E004,1,L091,0.55913522,0.40571526
E004,1,L092,0.38854763,0.39755894
E004,1,L093,0.260307,0.32002482
E004,1,L094,0.34758022,0.28097104
E004,1,L095,0.42042424,0.31552987
E004,1,L096,0.31225962,0.44334086
E004,1,L097,0.42422198,0.36018576
E004,1,L098,0.32297491,0.37040361
E004,1,L101,0.35265316,0.34189156
E004,1,L102,0.32656643,0.1986129
E004,1,L103,0.36381986,0.30236317
E004,1,L104,0.3403381,0.36940532
E004,1,L105,0.40233771,0.33889002
E004,1,L106,0.3734666,0.31206921
E004,1,L107,0.41229032,0.26610845
E004,1,L108,0.23398786,0.27547968
E004,1,L111,0.39691001,0.39391337
E004,1,L112,0.29708494,0.22285745
E004,1,L113,0.29397584,0.37349712
E004,1,L114,0.40318342,0.29700603
E004,1,L115,0.29791605,0.26498571
E004,1,L116,0.35348003,0.35422934
E004,1,L117,0.45324582,0.28629262
E004,1,L118,0.28170519,0.29137591
E004,2,L001,0.36004023,0.31156145
E004,2,L002,0.32423192,0.30444096
E004,2,L003,0.25948129,0.21885419
E004,2,L004,0.2924875,0.21945885
E004,2,L005,0.38196509,0.26308943
E004,2,L006,0.31374604,0.25304981
E004,2,L007,0.2903513,0.13714021
E004,2,L008,0.3850181,0.35349566
E004,2,L011,0.36687678,0.38158767
E004,2,L012,0.44558593,0.30538351
E004,2,L013,0.28755922,0.31601567
E004,2,L014,0.44150378,0.29672754
E004,2,L015,0.42634336,0.33712419
E004,2,L016,0.2629894,0.15826543
E004,2,L017,0.2896968,0.13094784
E004,2,L018,0.27813338,0.47333437
E004,2,L021,0.23775403,0.17455403
E004,2,L022,0.3278984,0.21471532
E004,2,L023,0.31692294,0.33463136
E004,2,L024,0.26591995,0.22408499
E004,2,L025,0.33265949,0.38673377
E004,2,L026,0.24451566,0.19239849
E004,2,L027,0.29227607,0.25442113
E004,2,L028,0.1630597,0.21272206
E004,2,L031,0.30729923,0.23112534
E004,2,L032,0.27945213,0.25309894
E004,2,L033,0.27899282,0.24537291
E004,2,L034,0.31707619,0.29421156
E004,2,L035,0.42306808,0.31607745
E004,2,L036,0.38311563,0.2507264
E004,2,L037,0.30314794,0.17719432
E004,2,L038,0.25667077,0.31999299
E004,2,L041,0.3294005,0.24754718
E004,2,L042,0.27946565,0.31661729
E004,2,L043,0.34466155,0.35039286
E004,2,L044,0.20165049,0.23053309
E004,2,L045,0.28730145,0.18729017
E004,2,L046,0.26358983,0.4008016
E004,2,L047,0.28970783,0.28162583
E004,2,L048,0.36047707,0.35939817
E004,2,L051,0.25905715,0.28920913
E004,2,L052,0.31543814,0.24921203
E004,2,L053,0.37043725,0.38457437
E004,2,L054,0.32221725,0.28640041
E004,2,L055,0.30789532,0.23415795
E004,2,L056,0.2885619,0.28795653
E004,2,L057,0.36448001,0.40169303
E004,2,L058,0.30242847,0.28740376
E004,2,L061,0.32554287,0.23807956
E004,2,L062,0.32716407,0.27319671
E004,2,L063,0.31258702,0.23138836
E004,2,L064,0.36197523,0.40955319
E004,2,L065,0.35349809,0.29942686
E004,2,L066,0.26520355,0.28331652
E004,2,L067,0.23496389,0.28991026
E004,2,L068,0.29197271,0.32970168
E004,2,L071,0.29651849,0.38743447
E004,2,L072,0.2599306,0.28528706
E004,2,L073,0.19647993,0.2381511
E004,2,L074,0.20243655,0.31427856
E004,2,L075,0.29758954,0.35746176
E004,2,L076,0.39139015,0.23952416
E004,2,L077,0.37287933,0.37710586
E004,2,L078,0.39497255,0.32694886
E004,2,L081,0.19985066,0.20890376
E004,2,L082,0.27243121,0.2429124
E004,2,L083,0.29013996,0.31326496
E004,2,L084,0.22600632,0.17411757
E004,2,L085,0.30617938,0.21227417
E004,2,L086,0.18112408,0.2852751
E004,2,L087,0.27806243,0.32644188
E004,2,L088,0.22767349,0.32460872
E004,2,L091,0.49872228,0.40571526
E004,2,L092,0.39465879,0.39755894
E004,2,L093,0.31949255,0.32002482
E004,2,L094,0.25095199,0.28097104
E004,2,L095,0.37169885,0.31552987
E004,2,L096,0.34642843,0.44334086
E004,2,L097,0.42180438,0.36018576
E004,2,L098,0.18183698,0.37040361
E004,2,L101,0.40239386,0.34189156
E004,2,L102,0.39167553,0.1986129
E004,2,L103,0.44618104,0.30236317
E004,2,L104,0.33316985,0.36940532
E004,2,L105,0.42431883,0.33889002
E004,2,L106,0.35591151,0.31206921
E004,2,L107,0.50967112,0.26610845
E004,2,L108,0.22433683,0.27547968
E004,2,L111,0.15328405,0.39391337
E004,2,L112,0.25440624,0.22285745
E004,2,L113,0.34418849,0.37349712
E004,2,L114,0.2145129,0.29700603
E004,2,L115,0.26952346,0.26498571
E004,2,L116,0.28301946,0.35422934
E004,2,L117,0.363289,0.28629262
E004,2,L118,0.27977971,0.29137591
E004,3,L001,0.32884459,0.31156145
E004,3,L002,0.28577042,0.30444096
E004,3,L003,0.2129836,0.21885419
E004,3,L004,0.28597133,0.21945885
E004,3,L005,0.33078232,0.26308943
E004,3,L006,0.28946907,0.25304981
E004,3,L007,0.34041969,0.13714021
E004,3,L008,0.35725296,0.35349566
E004,3,L011,0.49460933,0.38158767
E004,3,L012,0.34545604,0.30538351
E004,3,L013,0.31197987,0.31601567
E004,3,L014,0.43357217,0.29672754
E004,3,L015,0.37402493,0.33712419
E004,3,L016,0.21411951,0.15826543
E004,3,L017,0.30364762,0.13094784
E004,3,L018,0.24748926,0.47333437
E004,3,L021,0.26109416,0.17455403
E004,3,L022,0.27203901,0.21471532
E004,3,L023,0.3912403,0.33463136
E004,3,L024,0.27060752,0.22408499
E004,3,L025,0.3057511,0.38673377
E004,3,L026,0.21781997,0.19239849
E004,3,L027,0.24867458,0.25442113
E004,3,L028,0.14607817,0.21272206
E004,3,L031,0.27884651,0.23112534
E004,3,L032,0.23586229,0.25309894
E004,3,L033,0.31284702,0.24537291
E004,3,L034,0.32977036,0.29421156
E004,3,L035,0.29769012,0.31607745
E004,3,L036,0.34260084,0.2507264
E004,3,L037,0.24666123,0.17719432
E004,3,L038,0.19840101,0.31999299
E004,3,L041,0.32993716,0.24754718
E004,3,L042,0.38159298,0.31661729
E004,3,L043,0.40267988,0.35039286
E004,3,L044,0.22206252,0.23053309
E004,3,L045,0.25248813,0.18729017
E004,3,L046,0.45115989,0.4008016
E004,3,L047,0.33677369,0.28162583
E004,3,L048,0.40711368,0.35939817
E004,3,L051,0.25307187,0.28920913
E004,3,L052,0.23850036,0.24921203
E004,3,L053,0.37067657,0.38457437
E004,3,L054,0.44690317,0.28640041
E004,3,L055,0.26455804,0.23415795
E004,3,L056,0.31966979,0.28795653
E004,3,L057,0.39876205,0.40169303
E004,3,L058,0.2655167,0.28740376
E004,3,L061,0.2229477,0.23807956
E004,3,L062,0.22816757,0.27319671
E004,3,L063,0.30940465,0.23138836
E004,3,L064,0.39908233,0.40955319
E004,3,L065,0.318959,0.29942686
E004,3,L066,0.36071972,0.28331652
E004,3,L067,0.2862072,0.28991026
E004,3,L068,0.2985389,0.32970168
E004,3,L071,0.36658569,0.38743447
E004,3,L072,0.29351991,0.28528706
E004,3,L073,0.2021052,0.2381511
E004,3,L074,0.16556451,0.31427856
E004,3,L075,0.36227514,0.35746176
E004,3,L076,0.36833142,0.23952416
E004,3,L077,0.29570074,0.37710586
E004,3,L078,0.28010454,0.32694886
E004,3,L081,0.23998216,0.20890376
E004,3,L082,0.28948282,0.2429124
E004,3,L083,0.27262463,0.31326496
E004,3,L084,0.27073984,0.17411757
E004,3,L085,0.32039588,0.21227417
E004,3,L086,0.284409,0.2852751
E004,3,L087,0.27789458,0.32644188
E004,3,L088,0.24954052,0.32460872
E004,3,L091,0.55241475,0.40571526
E004,3,L092,0.37447073,0.39755894
E004,3,L093,0.25818241,0.32002482
E004,3,L094,0.34469928,0.28097104
E004,3,L095,0.4051248,0.31552987
E004,3,L096,0.30241579,0.44334086
E004,3,L097,0.41124438,0.36018576
E004,3,L098,0.32242325,0.37040361
E004,3,L101,0.33154082,0.34189156
E004,3,L102,0.31337638,0.1986129
E004,3,L103,0.35017945,0.30236317
E004,3,L104,0.32696503,0.36940532
E004,3,L105,0.37309303,0.33889002
E004,3,L106,0.37280236,0.31206921
E004,3,L107,0.38768693,0.26610845
E004,3,L108,0.24497885,0.27547968
E004,3,L111,0.38691304,0.39391337
E004,3,L112,0.28671842,0.22285745
E004,3,L113,0.28848649,0.37349712
E004,3,L114,0.38667506,0.29700603
E004,3,L115,0.3009576,0.26498571
E004,3,L116,0.35646235,0.35422934
E004,3,L117,0.43244157,0.28629262
E004,3,L118,0.27532882,0.29137591
E005,1,L001,0.34920488,0.2800135
E005,1,L002,0.34142342,0.40667515
E005,1,L003,0.33366345,0.27840569
E005,1,L004,0.36312184,0.2535556
E005,1,L005,0.40040718,0.2956159
E005,1,L006,0.32139207,0.34545153
E005,1,L007,0.30599291,0.20164129
E005,1,L008,0.40371983,0.43936808
E005,1,L011,0.42676044,0.41263186
E005,1,L012,0.44212597,0.35046519
E005,1,L013,0.40812197,0.24781514
E005,1,L014,0.5038205,0.43780962
E005,1,L015,0.51459141,0.40251889
E005,1,L016,0.24144796,0.18586875
E005,1,L017,0.34044888,0.2263968
E005,1,L018,0.33539081,0.31426225
E005,1,L021,0.31647744,0.23298682
E005,1,L022,0.34073532,0.19060869
E005,1,L023,0.38190368,0.3115925
E005,1,L024,0.29139735,0.31006255
E005,1,L025,0.34173513,0.37893335
E005,1,L026,0.27091204,0.2455962
E005,1,L027,0.3047091,0.33738342
E005,1,L028,0.30559317,0.33168832
E005,1,L031,0.33551957,0.28441589
E005,1,L032,0.28738138,0.24862162
E005,1,L033,0.37239116,0.23500063
E005,1,L034,0.42307055,0.2782091
E005,1,L035,0.39427845,0.31474965
E005,1,L036,0.37357724,0.23151226
E005,1,L037,0.32517102,0.24473062
E005,1,L038,0.27942851,0.39683661
E005,1,L041,0.38066714,0.3044455
E005,1,L042,0.2125194,0.31160198
E005,1,L043,0.32162116,0.29799611
E005,1,L044,0.35666815,0.30785954
E005,1,L045,0.24977038,0.1843273
E005,1,L046,0.3525425,0.39010285
E005,1,L047,0.32669458,0.34920538
E005,1,L048,0.3581808,0.32138813
E005,1,L051,0.36843231,0.33014901
E005,1,L052,0.34775602,0.19840212
E005,1,L053,0.36956476,0.3510704
E005,1,L054,0.39717989,0.31143822
E005,1,L055,0.34107879,0.3950313
E005,1,L056,0.37266329,0.32699834
E005,1,L057,0.31301654,0.30759371
E005,1,L058,0.38411998,0.36238702
E005,1,L061,0.40631215,0.40366987
E005,1,L062,0.30793857,0.2112613
E005,1,L063,0.36497413,0.25761022
E005,1,L064,0.4681397,0.47869608
E005,1,L065,0.51209051,0.43319753
E005,1,L066,0.29075677,0.28213439
E005,1,L067,0.47102288,0.35715443
E005,1,L068,0.44245129,0.34253922
E005,1,L071,0.33527398,0.38263701
E005,1,L072,0.23075395,0.2188395
E005,1,L073,0.24839536,0.2942255
E005,1,L074,0.24903158,0.30403825
E005,1,L075,0.29277078,0.28261728
E005,1,L076,0.36332984,0.35204266
E005,1,L077,0.36383781,0.37336407
E005,1,L078,0.33955293,0.35807363
E005,1,L081,0.29104352,0.20832899
E005,1,L082,0.32326011,0.17031571
E005,1,L083,0.26414851,0.31743721
E005,1,L084,0.26380047,0.22354891
E005,1,L085,0.27018383,0.35280314
E005,1,L086,0.28635343,0.32912395
E005,1,L087,0.24698699,0.23623218
E005,1,L088,0.30217143,0.34972404
E005,1,L091,0.59658291,0.53732529
E005,1,L092,0.42995141,0.50086987
E005,1,L093,0.32636975,0.24734874
E005,1,L094,0.33999187,0.3819476
E005,1,L095,0.38630343,0.39331135
E005,1,L096,0.42888227,0.46209443
E005,1,L097,0.40650078,0.4192488
E005,1,L098,0.30215945,0.37620671
E005,1,L101,0.35040064,0.41057573
E005,1,L102,0.34728856,0.32921261
E005,1,L103,0.4129965,0.34713433
E005,1,L104,0.36397308,0.25885769
E005,1,L105,0.29863973,0.31167263
E005,1,L106,0.35260359,0.32631324
E005,1,L107,0.51433535,0.35910134
E005,1,L108,0.31152914,0.33492304
E005,1,L111,0.26787351,0.25824533
E005,1,L112,0.36672583,0.28570141
E005,1,L113,0.36361463,0.36043585
E005,1,L114,0.35719222,0.33144461
E005,1,L115,0.2608118,0.22909112
E005,1,L116,0.34545725,0.27901364
E005,1,L117,0.4114009,0.33540664
E005,1,L118,0.37060998,0.3597834
E005,2,L001,0.35716361,0.2800135
E005,2,L002,0.38869444,0.40667515
E005,2,L003,0.39639166,0.27840569
E005,2,L004,0.42202501,0.2535556
E005,2,L005,0.41572514,0.2956159
E005,2,L006,0.35101937,0.34545153
E005,2,L007,0.29793383,0.20164129
E005,2,L008,0.4110046,0.43936808
E005,2,L011,0.38525882,0.41263186
E005,2,L012,0.43556516,0.35046519
E005,2,L013,0.40697286,0.24781514
E005,2,L014,0.47656872,0.43780962
E005,2,L015,0.46857855,0.40251889
E005,2,L016,0.30519099,0.18586875
E005,2,L017,0.32766237,0.2263968
E005,2,L018,0.31194127,0.31426225
E005,2,L021,0.37052337,0.23298682
E005,2,L022,0.26639652,0.19060869
E005,2,L023,0.36843553,0.3115925
E005,2,L024,0.33737106,0.31006255
E005,2,L025,0.3127425,0.37893335
E005,2,L026,0.21251184,0.2455962
E005,2,L027,0.33741771,0.33738342
E005,2,L028,0.2657139,0.33168832
E005,2,L031,0.30726945,0.28441589
E005,2,L032,0.26082668,0.24862162
E005,2,L033,0.33700458,0.23500063
E005,2,L034,0.35488915,0.2782091
E005,2,L035,0.39720378,0.31474965
E005,2,L036,0.31914538,0.23151226
E005,2,L037,0.3472036,0.24473062
E005,2,L038,0.33436535,0.39683661
E005,2,L041,0.45795025,0.3044455
E005,2,L042,0.23345089,0.31160198
E005,2,L043,0.24664915,0.29799611
E005,2,L044,0.35304048,0.30785954
E005,2,L045,0.29582488,0.1843273
E005,2,L046,0.37006707,0.39010285
E005,2,L047,0.3305306,0.34920538
E005,2,L048,0.35170867,0.32138813
E005,2,L051,0.34824956,0.33014901
E005,2,L052,0.39608491,0.19840212
E005,2,L053,0.34683329,0.3510704
E005,2,L054,0.38119971,0.31143822
E005,2,L055,0.47846763,0.3950313
E005,2,L056,0.35364128,0.32699834
E005,2,L057,0.31236851,0.30759371
E005,2,L058,0.36769889,0.36238702
E005,2,L061,0.44117067,0.40366987
E005,2,L062,0.3261827,0.2112613
E005,2,L063,0.36517263,0.25761022
E005,2,L064,0.43412217,0.47869608
E005,2,L065,0.48475969,0.43319753
E005,2,L066,0.26338315,0.28213439
E005,2,L067,0.47496179,0.35715443
E005,2,L068,0.48189795,0.34253922
E005,2,L071,0.27618354,0.38263701
E005,2,L072,0.28147064,0.2188395
E005,2,L073,0.2515993,0.2942255
E005,2,L074,0.31201179,0.30403825
E005,2,L075,0.24947005,0.28261728
E005,2,L076,0.42709149,0.35204266
E005,2,L077,0.36375924,0.37336407
E005,2,L078,0.43475141,0.35807363
E005,2,L081,0.36976821,0.20832899
E005,2,L082,0.24718144,0.17031571
E005,2,L083,0.34102591,0.31743721
E005,2,L084,0.25607906,0.22354891
E005,2,L085,0.31745215,0.35280314
E005,2,L086,0.23406476,0.32912395
E005,2,L087,0.22382502,0.23623218
E005,2,L088,0.4005249,0.34972404
E005,2,L091,0.52940651,0.53732529
E005,2,L092,0.42201839,0.50086987
E005,2,L093,0.36156196,0.24734874
E005,2,L094,0.4023091,0.3819476
E005,2,L095,0.45153535,0.39331135
E005,2,L096,0.44716958,0.46209443
E005,2,L097,0.44399144,0.4192488
E005,2,L098,0.32734036,0.37620671
E005,2,L101,0.35782278,0.41057573
E005,2,L102,0.39744904,0.32921261
